contest_id,index,name,rating,solved_count,tags
300,A,Array,1100,10502,"brute force, constructive algorithms, implementation"
299,B,Ksusha the Squirrel,900,2571,"brute force, implementation"
299,A,Ksusha and Array,1000,3979,"brute force, number theory, sortings"
298,B,Sail,1200,6136,"brute force, greedy, implementation"
298,A,Snow Footprints,1300,5259,"greedy, implementation"
297,E,Mystic Carvings,3000,176,data structures
297,D,Color the Carpet,2500,340,constructive algorithms
297,C,Splitting the Uniqueness,2400,722,constructive algorithms
297,B,Fish Weight,1600,2664,"constructive algorithms, greedy"
297,A,Parity Game,1700,2874,constructive algorithms
296,B,Yaroslav and Two Strings,2000,917,"combinatorics, dp"
296,A,Yaroslav and Permutations,1100,9017,"greedy, math"
295,E,Yaroslav and Points,2500,427,data structures
295,D,Greg and Caves,2400,420,"combinatorics, dp"
295,C,Greg and Friends,2100,1270,"combinatorics, dp, graphs, shortest paths"
295,B,Greg and Graph,1700,5988,"dp, graphs, shortest paths"
295,A,Greg and Array,1400,7406,"data structures, implementation"
294,E,Shaass the Great,2300,599,"dp, trees"
294,D,Shaass and Painter Robot,2500,228,"brute force, implementation, number theory"
294,C,Shaass and Lights,1900,2255,"combinatorics, number theory"
294,B,Shaass and Bookshelf,1700,2826,"dp, greedy"
294,A,Shaass and Oskols,800,9805,"implementation, math"
293,E,Close Vertices,2700,631,"data structures, divide and conquer, trees"
293,D,Ksusha and Square,2700,185,"geometry, math, probabilities, two pointers"
293,C,Cube Problem,2400,452,"brute force, math, number theory"
293,B,Distinct Paths,2700,487,"brute force, combinatorics"
293,A,Weird Game,1500,1874,"games, greedy"
292,E,Copying Data,1900,2428,data structures
292,D,Connected Components,1900,1585,"data structures, dfs and similar, dp, dsu"
292,C,Beautiful IP Addresses,2000,804,brute force
292,B,Network Topology,1200,4116,"graphs, implementation"
292,A,SMSC,1100,2179,implementation
291,E,Tree-String Problem,2000,975,"*special, dfs and similar, hashing, strings"
291,D,Parallel Programming,1600,1387,"*special, greedy"
291,C,Network Mask,1600,1569,"*special, bitmasks, brute force, implementation"
291,B,Command Line Arguments,1300,2673,"*special, implementation, strings"
291,A,Spyke Talks,800,4441,"*special, implementation, sortings"
290,F,Greedy Petya,2800,74,"*special, dfs and similar, graphs, greedy"
290,E,HQ,2500,125,"*special, constructive algorithms"
290,D,Orange,1400,1513,"*special, implementation"
290,C,WTF?,1700,1101,"*special, graph matchings, implementation, trees"
290,B,QR code,1500,1963,"*special, implementation"
290,A,Mysterious strings,1400,2416,"*special, implementation"
289,B,Polo the Penguin and Matrix,1400,8379,"brute force, dp, implementation, sortings, ternary search"
289,A,Polo the Penguin and Segments ,1100,4438,"brute force, implementation"
288,E,Polo the Penguin and Lucky Numbers,2800,178,"dp, implementation, math"
288,D,Polo the Penguin and Trees ,2400,525,"combinatorics, dfs and similar, trees"
288,C,Polo the Penguin and XOR operation,1700,1714,"implementation, math"
288,B,Polo the Penguin and Houses ,1500,2128,combinatorics
288,A,Polo the Penguin and Strings,1300,5095,greedy
287,B,Pipeline,1700,3424,"binary search, math"
287,A,IQ Test,1100,8408,"brute force, implementation"
286,E,Ladies' Shop,2800,526,"constructive algorithms, fft, math"
286,D,Tourists,2600,273,"data structures, sortings"
286,C,Main Sequence,2100,1073,"greedy, implementation"
286,B,Shifting,2200,917,implementation
286,A,Lucky Permutation,1400,2516,"constructive algorithms, math"
285,E,Positions in Permutations,2600,438,"combinatorics, dp, math"
285,D,Permutation Sum,1900,1226,"bitmasks, combinatorics, dp, implementation, meet-in-the-middle"
285,C,Building Permutation,1200,11731,"greedy, implementation, sortings"
285,B,Find Marble,1200,8378,implementation
285,A,Slightly Decreasing Permutations,1100,8102,"greedy, implementation"
284,B,Cows and Poker Game,1000,4529,"brute force, implementation"
284,A,Cows and Primitive Roots,1400,4299,"implementation, math, number theory"
283,E,Cow Tennis Tournament,2800,396,"combinatorics, data structures, math"
283,D,Cows and Cool Sequences,2400,377,"dp, math, number theory"
283,C,Coin Troubles,2100,979,dp
283,B,Cow Program,1700,2782,"dfs and similar, dp, graphs"
283,A,Cows and Sequence,1600,4754,"constructive algorithms, data structures, implementation"
282,E,Sausage Maximization,2200,1917,"bitmasks, data structures, trees"
282,D,Yet Another Number Game,2100,1006,"dp, games"
282,C,XOR and OR,1500,5633,"constructive algorithms, implementation, math"
282,B,Painting Eggs,1500,6683,"greedy, math"
282,A,Bit++,800,68426,implementation
281,B,Nearest Fraction,1700,2180,"brute force, implementation, two pointers"
281,A,Word Capitalization,800,60577,"implementation, strings"
280,E,Sequence Transformation,3000,107,"data structures, dp, implementation, math"
280,D,k-Maximum Subsequence Sum,2800,491,"data structures, flows, graphs, implementation"
280,C,Game on Tree,2200,1530,"implementation, math, probabilities, trees"
280,B,Maximum Xor Secondary,1800,2791,"data structures, implementation, two pointers"
280,A,Rectangle Puzzle,2000,1182,geometry
279,E,Beautiful Decomposition,1900,1051,"dp, games, greedy, number theory"
279,D,The Minimum Number of Variables,2200,501,"bitmasks, dp"
279,C,Ladder,1700,5227,"dp, implementation, two pointers"
279,B,Books,1400,16421,"binary search, brute force, implementation, two pointers"
279,A,Point on Spiral,1400,3924,"brute force, geometry, implementation"
278,B,New Problem,1500,2778,"brute force, strings"
278,A,Circle Line,800,7804,implementation
277,E,Binary Tree on Plane,2400,662,"flows, trees"
277,D,Google Code Jam,2800,210,"dp, probabilities"
277,C,Game,2400,391,"games, implementation"
277,B,Set of Points,2300,620,"constructive algorithms, geometry"
277,A,Learning Languages,1400,10036,"dfs and similar, dsu"
276,E,Little Girl and Problem on Trees,2100,1023,"data structures, graphs, trees"
276,D,Little Girl and Maximum XOR,1700,6650,"bitmasks, dp, greedy, implementation, math"
276,C,Little Girl and Maximum Sum,1500,10215,"data structures, greedy, implementation, sortings"
276,B,Little Girl and Game,1300,11515,"games, greedy"
276,A,Lunch Rush,900,13526,implementation
275,B,Convex Shape,1700,1989,"constructive algorithms, implementation"
275,A,Lights Out,900,10593,implementation
274,E,Mirror Room,3000,174,"data structures, implementation"
274,D,Lovely Matrix,2200,770,"dfs and similar, graphs, greedy, sortings"
274,C,The Last Hole!,2600,279,"brute force, geometry"
274,B,Zero Tree,1800,3184,"dfs and similar, dp, greedy, trees"
274,A,k-Multiple Free Set,1500,5990,"binary search, greedy, sortings"
273,E,Dima and Game,2600,187,"dp, games"
273,D,Dima and Figure,2400,288,dp
272,E,Dima and Horses,2200,858,"combinatorics, constructive algorithms, graphs"
272,D,Dima and Two Sequences,1600,2013,"combinatorics, math, sortings"
272,C,Dima and Staircase,1500,4724,"data structures, implementation"
272,B,Dima and Sequence,1400,3090,"implementation, math"
272,A,Dima and Friends,1000,9597,"implementation, math"
271,E,Three Horses,2200,377,"constructive algorithms, math, number theory"
271,D,Good Substrings,1800,4870,"data structures, strings"
271,C,Secret,1500,2343,"constructive algorithms, implementation"
271,B,Prime Matrix,1300,6767,"binary search, brute force, math, number theory"
271,A,Beautiful Year,800,40425,brute force
270,B,Multithreading,1400,3336,"data structures, greedy, implementation"
270,A,Fancy Fence,1100,21418,"geometry, implementation, math"
269,E,String Theory,3100,58,
269,D,Maximum Waterfall,2600,326,"data structures, dp, graphs, sortings"
269,C,Flawed Flow,2100,1279,"constructive algorithms, flows, graphs, greedy"
269,B,Greenhouse Effect,1700,4116,dp
269,A,Magical Boxes,1600,2741,"greedy, math"
268,E,Playlist,2100,775,"math, probabilities, sortings"
268,D,Wall Bars,2300,350,dp
268,C,Beautiful Sets of Points,1500,8409,"constructive algorithms, implementation"
268,B,Buttons,1000,17959,"implementation, math"
268,A,Games,800,30155,brute force
267,C,Berland Traffic,2700,111,"math, matrices"
267,B,Dominoes,2000,424,"dfs and similar, graphs"
267,A,Subtractions,900,3136,"math, number theory"
266,E,More Queries to Array...,2500,462,"data structures, math"
266,D,BerDonalds,2400,439,"graphs, math, shortest paths"
266,C,Below the Diagonal,2100,1131,"constructive algorithms, greedy, math"
266,B,Queue at the School,800,44079,"constructive algorithms, graph matchings, implementation, shortest paths"
266,A,Stones on the Table,800,57575,implementation
265,B,Roadside Trees (Simplified Edition),1000,9496,"greedy, implementation"
265,A,Colorful Stones (Simplified Edition),800,13078,implementation
264,E,Roadside Trees,3000,231,"data structures, dp"
264,D,Colorful Stones,2500,299,"dp, two pointers"
264,C,Choosing Balls,2000,1874,dp
264,B,Good Sequences,1500,5835,"dp, number theory"
264,A,Escape from Stones,1200,7162,"constructive algorithms, data structures, implementation, two pointers"
263,E,Rhombus,2500,279,"brute force, data structures, dp"
263,D,Cycle in Graph,1800,2015,"dfs and similar, graphs"
263,C,Circle of Numbers,2000,917,"brute force, dfs and similar, implementation"
263,B,Squares,900,6156,"greedy, implementation, sortings"
263,A,Beautiful Matrix,800,65379,implementation
262,B,Roma and Changing Signs,1200,5645,greedy
262,A,Roma and Lucky Numbers,800,10399,implementation
261,E,Maxim and Calculator,2800,295,"brute force, dp, two pointers"
261,D,Maxim and Increasing Subsequence,2600,364,dp
261,C,Maxim and Matrix,2000,634,"constructive algorithms, dp, math"
261,B,Maxim and Restaurant,1900,1082,"dp, math, probabilities"
261,A,Maxim and Discounts,1400,3668,"greedy, sortings"
260,E,Dividing Kingdom,2500,331,"binary search, brute force, data structures"
260,D,Black and White Tree,2100,947,"constructive algorithms, dsu, graphs, greedy, trees"
260,C,Balls and Boxes,1700,2089,"constructive algorithms, greedy, implementation"
260,B,Ancient Prophesy,1600,2704,"brute force, implementation, strings"
260,A,Adding Digits,1400,6353,"implementation, math"
259,B,Little Elephant and Magic Square,1100,7875,"brute force, implementation"
259,A,Little Elephant and Chess,1000,6166,"brute force, strings"
258,E,Little Elephant and Tree,2400,614,"data structures, dfs and similar, trees"
258,D,Little Elephant and Broken Sorting,2600,655,"dp, math, probabilities"
258,C,Little Elephant and LCM,2000,1236,"binary search, combinatorics, dp, math"
258,B,Little Elephant and Elections,1900,1170,"brute force, combinatorics, dp"
258,A,Little Elephant and Bits,1100,11564,"greedy, math"
257,E,Greedy Elevator,2200,208,"data structures, implementation"
257,D,Sum,1900,1264,"greedy, math"
257,C,View Angle,1800,2972,"brute force, geometry, math"
257,B,Playing Cubes,1300,4100,"games, greedy, implementation"
257,A,Sockets,1100,4378,"greedy, implementation, sortings"
256,E,Lucky Arrays,2400,449,data structures
256,D,Liars and Serge,2700,209,dp
255,E,Furlo and Rublo and Game,2200,699,"games, implementation, math"
255,D,Mr. Bender and Square,1800,1369,"binary search, implementation, math"
255,C,Almost Arithmetical Progression,1500,3135,"brute force, dp"
255,B,Code Parsing,1200,3579,implementation
255,A,Greg's Workout,800,14300,implementation
254,E,Dormitory,2100,339,"dp, implementation"
254,D,Rats,2300,326,"brute force, dfs and similar, graphs, implementation, shortest paths"
254,C,Anagram,1800,1092,"greedy, strings"
254,B,Jury Size,1500,1713,"brute force, implementation"
254,A,Cards with Numbers,1200,3772,"constructive algorithms, sortings"
253,E,Printer,2200,414,"binary search, data structures, implementation, sortings"
253,D,Table with Letters - 2,2000,609,"brute force, two pointers"
253,C,Text Editor,1600,1678,"data structures, dfs and similar, graphs, greedy, shortest paths"
253,B,Physics Practical,1400,5755,"binary search, dp, sortings, two pointers"
253,A,Boys and Girls,1100,5880,greedy
252,B,Unsorting Array,1800,1344,"brute force, sortings"
252,A,Little Xor,1100,3457,"brute force, implementation"
251,E,Tree and Table,3000,84,"dfs and similar, dp, implementation, trees"
251,D,Two Sets,2700,298,"bitmasks, math"
251,C,Number Transformation,2000,831,"dp, greedy, number theory"
251,B,Playing with Permutations,1800,1052,"implementation, math"
251,A,Points on Line,1300,7910,"binary search, combinatorics, two pointers"
250,E,Mad Joe,2000,354,brute force
250,D,Building Bridge,1900,676,"geometry, ternary search, two pointers"
250,C,Movie Critics,1600,1415,greedy
250,B,Restoring IPv6,1500,1438,"implementation, strings"
250,A,Paper Work,1000,2394,greedy
249,E,Endless Matrix,2600,169,math
249,D,Donkey and Stars,2700,223,"data structures, dp, geometry, math, sortings"
248,E,Piglet's Birthday,2600,291,"dp, math, probabilities"
248,D,Sweets for Everyone!,2300,360,"binary search, greedy, implementation"
248,C,Robo-Footballer,2000,653,"binary search, geometry"
248,B,Chilly Willy,1400,3408,"math, number theory"
248,A,Cupboards,800,8811,implementation
246,E,Blood Cousins Return,2400,1054,"binary search, data structures, dfs and similar, dp, sortings"
246,D,Colorful Graph,1600,5906,"brute force, dfs and similar, graphs"
246,C,Beauty Pageant,1600,2079,"brute force, constructive algorithms, greedy"
246,B,Increase and Decrease,1300,5860,"greedy, math"
246,A,Buggy Sorting,900,6134,"constructive algorithms, greedy, sortings"
245,H,Queries for Number of Palindromes,1800,2705,"dp, hashing, strings"
245,G,Suggested Friends,2200,371,"brute force, graphs"
245,F,Log Stream Analysis,2000,657,"binary search, brute force, implementation, strings"
245,E,Mishap in Club,1400,2422,"greedy, implementation"
245,D,Restoring Table,1500,1601,"constructive algorithms, greedy"
245,C,Game with Coins,1700,1262,greedy
245,B,Internet Address,1100,3990,"implementation, strings"
245,A,System Administrator,800,5813,implementation
244,B,Undoubtedly Lucky Numbers,1600,2918,"bitmasks, brute force, dfs and similar"
244,A,Dividing Orange,900,5119,implementation
243,E,Matrix,3000,101,data structures
243,D,Cubes,2700,141,"data structures, dp, geometry, two pointers"
243,C,Colorado Potato Beetle,2200,405,"dfs and similar, implementation"
243,B,Hydra,2000,943,"graphs, sortings"
243,A,The Brand New Function,1600,2636,bitmasks
242,E,XOR on Segment,2000,3466,"bitmasks, data structures"
242,D,Dispute,2100,1263,"dfs and similar, graphs, greedy"
242,C,King's Path,1800,3773,"dfs and similar, graphs, hashing, shortest paths"
242,B,Big Segment,1100,7858,"implementation, sortings"
242,A,Heads or Tails,1100,4733,"brute force, implementation"
241,G,Challenging Balloons,1900,481,constructive algorithms
241,F,Race,2300,227,"brute force, implementation"
241,E,Flights,2600,482,"graphs, shortest paths"
241,D,Numbers,2900,157,
241,C,Mirror Box,2000,450,"geometry, implementation"
241,B,Friends,2700,292,"binary search, bitmasks, data structures, math"
241,A,Old Peykan,1300,1931,greedy
240,F,TorCoder,2600,647,data structures
240,E,Road Repairs,2800,249,"dfs and similar, graphs, greedy"
239,B,Easy Tape Programming,1500,1138,"brute force, implementation"
239,A,Two Bags of Potatoes,1200,8794,"greedy, implementation, math"
238,E,Meeting Her,2600,247,"dp, graphs, shortest paths"
238,D,Tape Programming,2900,165,"data structures, implementation"
238,C,World Eater Brothers,2100,790,"dfs and similar, dp, greedy, trees"
238,B,Boring Partition,1800,975,constructive algorithms
238,A,Not Wool Sequences,1300,1658,"constructive algorithms, math"
237,E,Build String,2000,1059,"flows, graphs"
237,D,T-decomposition,2000,424,"dfs and similar, graphs, greedy, trees"
237,C,Primes on Interval,1600,3494,"binary search, number theory, two pointers"
237,B,Young Table,1500,1964,"implementation, sortings"
237,A,Free Cash,1000,14367,implementation
236,B,Easy Number Challenge,1300,6025,"implementation, number theory"
236,A,Boy or Girl,800,55014,"brute force, implementation, strings"
235,E,Number Challenge,2600,462,"combinatorics, dp, implementation, math, number theory"
235,D,Graph Game,3000,262,graphs
235,C,Cyclical Quest,2700,850,"data structures, string suffix structures, strings"
235,B,Let's Play Osu!,2000,1679,"dp, math, probabilities"
235,A,LCM Challenge,1600,8564,number theory
234,H,Merging Two Decks,2000,487,"constructive algorithms, greedy"
234,G,Practice,1600,1097,"constructive algorithms, divide and conquer, implementation"
234,F,Fence,1800,1287,dp
234,E,Champions' League,1600,820,implementation
234,D,Cinema,1600,1342,implementation
234,C,Weather,1300,3604,"dp, implementation"
234,B,Reading,1000,4088,sortings
234,A,Lefthanders and Righthanders ,1200,3036,implementation
233,B,Non-square Equation,1400,4327,"binary search, brute force, math"
233,A,Perfect Permutation,800,14867,"implementation, math"
232,E,Quick Tortoise,3000,265,"bitmasks, divide and conquer, dp"
232,D,Fence,2900,285,"binary search, data structures, string suffix structures"
232,C,Doe Graphs,2600,168,"constructive algorithms, divide and conquer, dp, graphs, shortest paths"
232,B,Table,1900,1032,"bitmasks, combinatorics, dp, math"
232,A,Cycles,1600,1834,"binary search, constructive algorithms, graphs, greedy"
231,E,Cactus,2100,847,"data structures, dfs and similar, dp, graphs, trees"
231,D,Magic Box,1600,3216,"brute force, geometry"
231,C,To Add or Not to Add,1600,4545,"binary search, sortings, two pointers"
231,B,"Magic, Wizardry and Wonders",1500,2568,"constructive algorithms, greedy"
231,A,Team,800,80187,"brute force, greedy"
230,B,T-primes,1300,26424,"binary search, implementation, math, number theory"
230,A,Dragons,1000,28309,"greedy, sortings"
229,E,Gifts,2600,343,"combinatorics, dp, math, probabilities"
229,D,Towers,2100,1136,"dp, greedy, two pointers"
229,C,Triangles,1900,1285,"combinatorics, graphs, math"
229,B,Planets,1700,2730,"binary search, data structures, graphs, shortest paths"
229,A,Shifts,1500,2823,"brute force, two pointers"
228,E,The Road to Berland is Paved With Good Intentions,1900,1486,"2-sat, dfs and similar, dsu, graphs"
228,D,Zigzag,2100,303,data structures
228,C,Fractal Detector,2000,375,"dp, hashing"
228,B,Two Tables,1400,2650,"brute force, implementation"
228,A,Is your horseshoe on the other hoof?,800,31324,implementation
227,B,Effective Approach,1100,8758,implementation
227,A,Where do I Turn?,1300,2974,geometry
226,E,Noble Knight's Path,2900,303,"data structures, trees"
226,D,The table,2100,739,"constructive algorithms, greedy"
226,C,Anniversary,2400,593,"data structures, implementation, math, matrices, number theory"
226,B,Naughty Stone Piles,1900,1212,greedy
226,A,Flying Saucer Segments,1400,2706,math
225,E,Unsolvable,2100,554,"math, number theory"
225,D,Snake,2200,690,"bitmasks, dfs and similar, graphs, implementation"
225,C,Barcode,1700,5304,"dp, matrices"
225,B,Well-known Numbers,1600,2352,"binary search, greedy, number theory"
225,A,Dice Tower,1100,5137,"constructive algorithms, greedy"
224,B,Array,1500,4361,"bitmasks, implementation, two pointers"
224,A,Parallelepiped,1100,10675,"brute force, geometry, math"
223,E,Planar Graph,3000,100,"flows, geometry, graphs"
223,D,Spider,3000,41,"geometry, graphs"
223,C,Partial Sums,1900,1062,"combinatorics, math, number theory"
223,B,Two Strings,1900,1143,"data structures, dp, strings"
223,A,Bracket Sequence,1700,1815,"data structures, expression parsing, implementation"
222,E,Decoding Genome,1900,1377,"dp, matrices"
222,D,Olympiad,1900,1678,"binary search, greedy, sortings, two pointers"
222,C,Reducing Fractions,1800,1336,"implementation, math, number theory, sortings"
222,B,Cosmic Tables,1300,3994,"data structures, implementation"
222,A,Shooshuns and Sequence ,1200,5507,"brute force, implementation"
221,B,Little Elephant and Numbers,1300,3300,implementation
221,A,Little Elephant and Function,1000,7372,"implementation, math"
220,E,Little Elephant and Inversions,2400,803,"data structures, two pointers"
220,D,Little Elephant and Triangle,2500,228,"geometry, math"
220,C,Little Elephant and Shifts,2100,768,data structures
220,B,Little Elephant and Array,1800,4521,"constructive algorithms, data structures"
220,A,Little Elephant and Problem,1300,7492,"implementation, sortings"
219,E,Parking Lot,2200,507,data structures
219,D,Choosing Capital for Treeland,1700,4115,"dfs and similar, dp, graphs, trees"
219,C,Color Stripe,1600,4362,"brute force, dp, greedy"
219,B,Special Offer! Super Price 999 Bourles!,1400,3394,implementation
219,A,k-String,1000,11192,"implementation, strings"
218,B,Airport,1100,6905,implementation
218,A,Mountain Scenery,1100,4016,"brute force, constructive algorithms, implementation"
217,E,Alien DNA,2800,212,"data structures, dsu, trees"
217,D,Bitonix' Patrol,2900,205,"bitmasks, brute force, combinatorics, dfs and similar, math"
217,C,Formurosa,2600,252,"divide and conquer, dp, expression parsing"
217,B,Blackboard Fibonacci,2100,703,"brute force, math"
217,A,Ice Skating,1200,11347,"brute force, dfs and similar, dsu, graphs"
216,E,Martian Luck,2000,428,"math, number theory"
216,D,Spider's Web,1700,877,"binary search, sortings, two pointers"
216,C,Hiring Staff,1800,1290,greedy
216,B,Forming Teams,1700,3238,"dfs and similar, implementation"
216,A,Tiling with Hexagons,1200,3686,"implementation, math"
215,E,Periodical Numbers,2100,387,"combinatorics, dp, number theory"
215,D,Hot Days,1900,1194,greedy
215,C,Crosses,2100,390,"brute force, implementation"
215,B,Olympic Medal,1300,3136,"greedy, math"
215,A,Bicycle Chain,900,6357,"brute force, implementation"
214,B,Hometask,1600,3231,"brute force, constructive algorithms, greedy, math"
214,A,System of Equations,800,14552,brute force
213,E,Two Permutations,2700,396,"data structures, hashing, strings"
213,D,Stars,2300,276,"constructive algorithms, geometry"
213,C,Relay Race,2000,1330,dp
213,B,Numbers,1900,1276,"combinatorics, dp"
213,A,Game,1700,1384,"dfs and similar, greedy"
212,E,IT Restaurants,1500,759,"dfs and similar, dp, trees"
212,D,Cutting a Fence,2500,301,"binary search, data structures, dsu"
212,C,Cowboys,2100,303,"combinatorics, dp, math"
212,B,Polycarpus is Looking for Good Substrings,2300,284,"bitmasks, hashing, implementation"
212,A,Privatization,3000,95,"flows, graphs"
209,C,Trails and Glades,2400,409,"constructive algorithms, dsu, graphs, greedy"
209,B,Pixels,2100,227,"constructive algorithms, math"
209,A,Multicolored Marbles,1600,869,"dp, math"
208,E,Blood Cousins,2100,2376,"binary search, data structures, dfs and similar, trees"
208,D,"Prizes, Prizes, more Prizes",1200,5753,implementation
208,C,Police Station,1900,1254,"dp, graphs, shortest paths"
208,B,Solitaire,1900,1053,"dfs and similar, dp"
208,A,Dubstep,900,34487,strings
207,D9,The Beaver's Problem - 3,1800,37,
207,D8,The Beaver's Problem - 3,2300,41,
207,D7,The Beaver's Problem - 3,1600,41,
207,D6,The Beaver's Problem - 3,2100,40,
207,D5,The Beaver's Problem - 3,1600,41,
207,D4,The Beaver's Problem - 3,2100,40,
207,D3,The Beaver's Problem - 3,2000,47,
207,D2,The Beaver's Problem - 3,2000,55,
207,D10,The Beaver's Problem - 3,2100,39,
207,D1,The Beaver's Problem - 3,1800,64,
207,C3,Game with Two Trees,2700,37,data structures
207,C2,Game with Two Trees,2200,40,
207,C1,Game with Two Trees,2100,51,
207,B3,Military Trainings,1700,114,
207,B2,Military Trainings,1900,121,
207,B1,Military Trainings,1600,171,
207,A3,Beaver's Calculator 1.0,2000,170,greedy
207,A2,Beaver's Calculator 1.0,1800,175,greedy
207,A1,Beaver's Calculator 1.0,1600,212,greedy
205,B,Little Elephant and Sorting,1400,3636,"brute force, greedy"
205,A,Little Elephant and Rozdil,900,9026,"brute force, implementation"
204,E,Little Elephant and Strings,2800,535,"data structures, implementation, string suffix structures, two pointers"
204,D,Little Elephant and Retro Strings,2400,297,dp
204,C,Little Elephant and Furik and Rubik,2000,851,"math, probabilities"
204,B,Little Elephant and Cards,1500,3457,"binary search, data structures"
204,A,Little Elephant and Interval,1500,3741,"binary search, combinatorics, dp"
203,E,Transportation,2300,217,"greedy, sortings, two pointers"
203,D,Hit Ball,1700,1189,"geometry, implementation, math"
203,C,Photographer,1400,3528,"greedy, sortings"
203,B,Game on Paper,1300,2123,"brute force, implementation"
203,A,Two Problems,1200,3377,"brute force, implementation"
202,B,Brand New Easy Problem,1700,713,brute force
202,A,LLPS,800,6615,"binary search, bitmasks, brute force, greedy, implementation, strings"
201,E,Thoroughly Bureaucratic Organization,2600,271,"binary search, combinatorics"
201,D,Brand New Problem,2600,292,"bitmasks, brute force, dp"
201,C,Fragile Bridges,2000,981,dp
201,B,Guess That Car!,1800,1004,"math, ternary search"
201,A,Clear Symmetry,1700,2273,"constructive algorithms, dp, math"
200,E,Tractor College,2400,246,"implementation, math, number theory, ternary search"
200,D,Programming Language,1800,716,"binary search, brute force, expression parsing, implementation"
200,C,Football Championship,1800,819,"brute force, implementation"
200,B,Drinks,800,33978,"implementation, math"
200,A,Cinema,2400,461,"brute force, data structures"
199,B,Special Olympics,1900,568,geometry
199,A,Hexadecimal's theorem,900,10280,"brute force, constructive algorithms, implementation, number theory"
198,E,Gripping Story,2400,318,"binary search, data structures, sortings"
198,D,Cube Snake,2700,63,constructive algorithms
198,C,Delivering Carcinogen,2400,311,"binary search, geometry"
198,B,Jumping on Walls,1400,2427,shortest paths
198,A,About Bacteria,1700,2385,"implementation, math"
197,B,Limit,1400,2873,math
197,A,Plate Game,1600,3667,"constructive algorithms, games, math"
196,E,Opening Portals,2600,440,"dsu, graphs, shortest paths"
196,D,The Next Good String,2800,294,"data structures, greedy, hashing, strings"
196,C,Paint Tree,2200,627,"constructive algorithms, divide and conquer, geometry, sortings, trees"
196,B,Infinite Maze,2000,1631,"dfs and similar, graphs"
196,A,Lexicographically Maximum Subsequence,1100,3979,"greedy, strings"
195,E,Building Forest,2000,548,"data structures, dsu, graphs"
195,D,Analyzing Polyline,1900,795,"geometry, math, sortings"
195,C,Try and Catch,1800,828,"expression parsing, implementation"
195,B,After Training,1300,3233,"data structures, implementation, math"
195,A,Let's Watch Football,1000,4131,"binary search, brute force, math"
194,B,Square,1200,2424,math
194,A,Exams,900,5053,"implementation, math"
193,E,Fibonacci Number,2900,206,"brute force, math, matrices"
193,D,Two Segments,2900,270,data structures
193,C,Hamming Distance,2400,370,"constructive algorithms, greedy, math, matrices"
193,B,Xor,2000,719,brute force
193,A,Cutting Figure,1700,2091,"constructive algorithms, graphs, trees"
192,B,Walking in the Rain,1100,3594,"brute force, implementation"
192,A,Funky Numbers,1300,5769,"binary search, brute force, implementation"
191,E,Thwarting Demonstrations,2200,581,"binary search, data structures, trees"
191,D,Metro Scheme,2700,172,"graphs, greedy"
191,C,Fools and Roads,1900,3471,"data structures, dfs and similar, trees"
191,B,Demonstration,1700,859,greedy
191,A,Dynasty Puzzles,1500,2328,dp
190,E,Counter Attack,2100,804,"data structures, dsu, graphs, hashing, sortings"
190,D,Non-Secret Cypher,1900,1384,two pointers
190,C,STL,1500,1715,dfs and similar
190,B,Surrounded,1800,2121,geometry
190,A,Vasya and the Bus,1100,4008,"greedy, math"
189,B,Counting Rhombi,1300,2451,"brute force, math"
189,A,Cut Ribbon,1300,26952,"brute force, dp"
188,H,Stack,1800,179,"*special, expression parsing, implementation"
188,G,Array Sorting,1600,167,"*special, implementation"
188,F,Binary Notation,1400,224,"*special, implementation"
188,E,HQ9+,1400,254,"*special, implementation"
188,D,Asterisks,1100,302,"*special, implementation"
188,C,LCM,1400,309,"*special, implementation, math"
188,B,A + Reverse B,1300,347,"*special, implementation"
188,A,Hexagonal Numbers,1100,451,*special
187,E,Heaven Tour,2900,59,"data structures, greedy"
187,D,BRT Contract ,2800,249,data structures
187,C,Weak Memory,2000,858,"dfs and similar, dsu"
187,B,AlgoRace,1800,1250,"dp, shortest paths"
187,A,Permutations,1500,1973,greedy
186,B,Growing Mushrooms,1200,2765,"greedy, sortings"
186,A,Comparing Strings,1100,7578,"implementation, strings"
185,E,Soap Time! - 2,3000,68,"binary search, data structures"
185,D,Visit of the Great,2600,264,"math, number theory"
185,C,Clever Fat Rat,2500,75,dp
185,B,Mushroom Scientists,1800,1273,"math, ternary search"
185,A,Plant,1300,3912,math
183,E,Candy Shop,2900,87,greedy
183,D,T-shirt,2700,251,"dp, greedy, probabilities"
183,C,Cyclic Coloring,2200,408,dfs and similar
183,B,Zoo,1700,468,"brute force, geometry"
183,A,Headquarters,1700,401,"constructive algorithms, math"
182,E,Wooden Fence,1800,980,dp
182,D,Common Divisors,1400,4991,"brute force, hashing, implementation, math, strings"
182,C,Optimal Sum,2000,510,"data structures, greedy"
182,B,Vasya's Calendar,1000,3934,implementation
182,A,Battlefield,2200,225,"geometry, graphs, implementation, shortest paths"
181,B,Number of Triplets,1300,1525,"binary search, brute force"
181,A,Series of Crimes,800,3249,"brute force, geometry, implementation"
180,F,Mathematical Analysis Rocks!,1200,1494,"constructive algorithms, implementation, math"
180,E,Cubes,1800,1104,"binary search, dp, two pointers"
180,D,Name,1900,560,"greedy, strings"
180,C,Letter,1400,3875,dp
